contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AMZN250620P00270000,AMZN,2025-06-20,270.00,put,0.00,70.95,69.75,196,72.15,172,0,0,2024-07-02,0.40565,-0.66408,0.00457,-0.04183,0.71732,-1.97067
AMZN250620C00280000,AMZN,2025-06-20,280.00,call,6.55,6.55,6.45,39,6.65,30,685,1104,2024-07-02,0.30961,0.21666,0.00482,-0.11200,0.57726,0.35568
AMZN250620P00280000,AMZN,2025-06-20,280.00,put,0.00,80.12,78.60,156,81.65,156,0,0,2024-07-02,0.42729,-0.68009,0.00425,-0.04016,0.70328,-2.09036
AMZN250919C00065000,AMZN,2025-09-19,65.00,call,125.75,139.28,137.50,156,141.05,155,0,5,2024-07-02,0.46738,0.99482,0.00014,-0.03813,0.03289,0.72603
AMZN250919P00065000,AMZN,2025-09-19,65.00,put,0.00,0.29,0.24,21,0.35,59,0,243,2024-07-02,0.49162,-0.00688,0.00018,-0.00767,0.04233,-0.02027
AMZN250919C00070000,AMZN,2025-09-19,70.00,call,116.94,135.32,133.95,151,136.70,151,0,3,2024-07-02,0.55610,0.98317,0.00034,-0.05376,0.09222,0.74583
AMZN250919P00070000,AMZN,2025-09-19,70.00,put,0.00,0.35,0.30,19,0.41,25,0,77,2024-07-02,0.47500,-0.00843,0.00022,-0.00880,0.05065,-0.02477
AMZN250919C00075000,AMZN,2025-09-19,75.00,call,87.63,130.62,129.45,156,131.80,156,0,1,2024-07-02,0.52256,0.98224,0.00038,-0.05582,0.09652,0.80077
AMZN250919P00075000,AMZN,2025-09-19,75.00,put,0.00,0.44,0.38,34,0.50,42,0,96,2024-07-02,0.46296,-0.01063,0.00028,-0.01044,0.06203,-0.03123
AMZN250919C00080000,AMZN,2025-09-19,80.00,call,124.74,126.10,125.30,151,126.90,41,0,3994,2024-07-02,0.50823,0.97885,0.00045,-0.06053,0.11198,0.84751
AMZN250919P00080000,AMZN,2025-09-19,80.00,put,0.00,0.53,0.50,54,0.57,44,0,380,2024-07-02,0.44924,-0.01294,0.00034,-0.01192,0.07356,-0.03794
AMZN250919C00085000,AMZN,2025-09-19,85.00,call,99.33,121.40,120.05,151,122.75,156,0,2,2024-07-02,0.47836,0.97771,0.00050,-0.06254,0.11708,0.90189
AMZN250919P00085000,AMZN,2025-09-19,85.00,put,0.00,0.65,0.58,39,0.72,32,0,187,2024-07-02,0.43811,-0.01591,0.00041,-0.01378,0.08788,-0.04663
AMZN250919C00090000,AMZN,2025-09-19,90.00,call,107.00,116.58,114.70,151,118.45,156,0,22,2024-07-02,0.44025,0.97835,0.00053,-0.06282,0.11421,0.96208
AMZN250919P00090000,AMZN,2025-09-19,90.00,put,0.00,0.79,0.72,14,0.86,31,0,120,2024-07-02,0.42744,-0.01937,0.00050,-0.01577,0.10392,-0.05673
AMZN250919C00095000,AMZN,2025-09-19,95.00,call,99.56,112.35,110.75,151,113.95,151,0,6,2024-07-02,0.44909,0.97005,0.00069,-0.07119,0.14988,0.99335
AMZN250919P00095000,AMZN,2025-09-19,95.00,put,0.00,0.96,0.88,8,1.03,37,0,78,2024-07-02,0.41784,-0.02349,0.00060,-0.01800,0.12235,-0.06883
AMZN250919C00100000,AMZN,2025-09-19,100.00,call,107.11,107.62,106.35,150,108.90,166,10,83,2024-07-02,0.42104,0.96887,0.00076,-0.07270,0.15476,1.04802
AMZN250919P00100000,AMZN,2025-09-19,100.00,put,1.22,1.16,1.12,36,1.19,57,23,1216,2024-07-02,0.40885,-0.02830,0.00072,-0.02039,0.14298,-0.08296
AMZN250919C00105000,AMZN,2025-09-19,105.00,call,99.23,103.47,101.95,156,105.00,156,0,18,2024-07-02,0.42729,0.95911,0.00093,-0.08108,0.19350,1.07476
AMZN250919P00105000,AMZN,2025-09-19,105.00,put,0.00,1.39,1.30,49,1.47,45,0,107,2024-07-02,0.40016,-0.03381,0.00085,-0.02290,0.16566,-0.09916
AMZN250919C00110000,AMZN,2025-09-19,110.00,call,92.70,98.72,96.90,156,100.55,156,0,182,2024-07-02,0.40001,0.95752,0.00103,-0.08227,0.19957,1.12865
AMZN250919P00110000,AMZN,2025-09-19,110.00,put,0.00,1.67,1.58,25,1.75,27,0,109,2024-07-02,0.39254,-0.04031,0.00100,-0.02568,0.19128,-0.11838
AMZN250919C00115000,AMZN,2025-09-19,115.00,call,89.30,94.43,92.65,150,96.20,151,0,30,2024-07-02,0.39498,0.94918,0.00120,-0.08827,0.23046,1.16056
AMZN250919P00115000,AMZN,2025-09-19,115.00,put,0.00,1.99,1.90,19,2.09,26,0,238,2024-07-02,0.38522,-0.04770,0.00117,-0.02855,0.21912,-0.14028
AMZN250919C00120000,AMZN,2025-09-19,120.00,call,84.94,90.88,89.95,20,91.80,153,0,73,2024-07-02,0.41464,0.93155,0.00144,-0.10048,0.29111,1.16086
AMZN250919P00120000,AMZN,2025-09-19,120.00,put,0.00,2.38,2.30,27,2.46,33,0,156,2024-07-02,0.37897,-0.05634,0.00136,-0.03168,0.25009,-0.16601
AMZN250919C00125000,AMZN,2025-09-19,125.00,call,80.10,85.70,84.70,215,86.70,85,0,70,2024-07-02,0.37394,0.93358,0.00156,-0.09756,0.28440,1.22882
AMZN250919P00125000,AMZN,2025-09-19,125.00,put,2.90,2.84,2.75,32,2.93,33,1,96,2024-07-02,0.37348,-0.06624,0.00156,-0.03500,0.28383,-0.19569
AMZN250919C00130000,AMZN,2025-09-19,130.00,call,81.80,81.55,80.75,253,82.35,37,9,264,2024-07-02,0.36906,0.92236,0.00179,-0.10349,0.32058,1.25196
AMZN250919P00130000,AMZN,2025-09-19,130.00,put,0.00,3.38,3.30,59,3.45,75,0,918,2024-07-02,0.36876,-0.07752,0.00178,-0.03847,0.32020,-0.22971
AMZN250919C00135000,AMZN,2025-09-19,135.00,call,78.15,77.85,77.45,23,78.25,37,1,85,2024-07-02,0.37455,0.90574,0.00203,-0.11213,0.37070,1.25657
AMZN250919P00135000,AMZN,2025-09-19,135.00,put,4.15,3.97,3.90,46,4.05,53,9,1712,2024-07-02,0.36342,-0.08968,0.00202,-0.04169,0.35725,-0.26644
AMZN250919C00140000,AMZN,2025-09-19,140.00,call,73.57,73.78,73.40,18,74.15,17,54,547,2024-07-02,0.36723,0.89310,0.00227,-0.11721,0.40632,1.27534
AMZN250919P00140000,AMZN,2025-09-19,140.00,put,4.65,4.70,4.65,15,4.75,53,5,3041,2024-07-02,0.36007,-0.10384,0.00227,-0.04531,0.39789,-0.30982
AMZN250919C00145000,AMZN,2025-09-19,145.00,call,67.80,69.65,68.95,359,70.35,106,1,260,2024-07-02,0.35732,0.88051,0.00253,-0.12135,0.43992,1.29491
AMZN250919P00145000,AMZN,2025-09-19,145.00,put,0.00,5.47,5.35,164,5.60,27,0,186,2024-07-02,0.35549,-0.11868,0.00253,-0.04841,0.43783,-0.35526
AMZN250919C00150000,AMZN,2025-09-19,150.00,call,63.63,66.10,65.70,82,66.50,137,18,416,2024-07-02,0.35854,0.86196,0.00279,-0.12832,0.48628,1.29296
AMZN250919P00150000,AMZN,2025-09-19,150.00,put,6.30,6.42,6.35,24,6.50,49,3,1022,2024-07-02,0.35306,-0.13567,0.00280,-0.05185,0.48055,-0.40814
AMZN250919C00155000,AMZN,2025-09-19,155.00,call,60.25,62.33,62.05,27,62.60,35,1,438,2024-07-02,0.35306,0.84514,0.00306,-0.13310,0.52532,1.29790
AMZN250919P00155000,AMZN,2025-09-19,155.00,put,0.00,7.45,7.30,40,7.60,34,0,129,2024-07-02,0.35016,-0.15363,0.00307,-0.05486,0.52255,-0.46437
AMZN250919C00160000,AMZN,2025-09-19,160.00,call,58.85,58.70,58.45,42,58.95,8,67,2791,2024-07-02,0.34864,0.82670,0.00333,-0.13782,0.56510,1.29718
AMZN250919P00160000,AMZN,2025-09-19,160.00,put,0.00,8.57,8.50,23,8.65,19,0,519,2024-07-02,0.34711,-0.17268,0.00334,-0.05746,0.56380,-0.52437
AMZN250919C00165000,AMZN,2025-09-19,165.00,call,53.10,55.27,55.00,25,55.55,11,8,142,2024-07-02,0.34589,0.80647,0.00360,-0.14258,0.60537,1.28973
AMZN250919P00165000,AMZN,2025-09-19,165.00,put,9.88,9.88,9.75,56,10.00,41,10,492,2024-07-02,0.34543,-0.19335,0.00360,-0.06003,0.60504,-0.59062
AMZN250919C00170000,AMZN,2025-09-19,170.00,call,51.90,51.90,51.60,38,52.20,27,14,230,2024-07-02,0.34239,0.78549,0.00386,-0.14666,0.64367,1.27972
AMZN250919P00170000,AMZN,2025-09-19,170.00,put,0.00,11.28,11.15,48,11.40,29,0,807,2024-07-02,0.34330,-0.21483,0.00386,-0.06199,0.64423,-0.65990
AMZN250919C00175000,AMZN,2025-09-19,175.00,call,48.80,48.70,48.40,42,49.00,7,2,247,2024-07-02,0.33995,0.76317,0.00412,-0.15052,0.68076,1.26426
AMZN250919P00175000,AMZN,2025-09-19,175.00,put,0.00,12.80,12.65,72,12.95,31,0,498,2024-07-02,0.34117,-0.23721,0.00410,-0.06344,0.68136,-0.73279
AMZN250919C00180000,AMZN,2025-09-19,180.00,call,43.73,45.55,45.40,34,45.70,3,0,508,2024-07-02,0.33644,0.74028,0.00437,-0.15353,0.71511,1.24692
AMZN250919P00180000,AMZN,2025-09-19,180.00,put,14.68,14.50,14.35,26,14.65,31,10,225,2024-07-02,0.33995,-0.26063,0.00433,-0.06459,0.71639,-0.81046
AMZN250919C00185000,AMZN,2025-09-19,185.00,call,41.60,42.58,42.40,26,42.75,3,22,601,2024-07-02,0.33385,0.71631,0.00460,-0.15620,0.74724,1.22480
AMZN250919P00185000,AMZN,2025-09-19,185.00,put,16.41,16.27,16.15,44,16.40,22,1,374,2024-07-02,0.33796,-0.28452,0.00455,-0.06495,0.74828,-0.89010
AMZN250919C00190000,AMZN,2025-09-19,190.00,call,39.75,39.72,39.55,40,39.90,21,39,944,2024-07-02,0.33126,0.69165,0.00482,-0.15827,0.77639,1.19953
AMZN250919P00190000,AMZN,2025-09-19,190.00,put,0.00,18.27,18.10,34,18.45,26,0,299,2024-07-02,0.33735,-0.30919,0.00474,-0.06509,0.77732,-0.97441
AMZN250919C00195000,AMZN,2025-09-19,195.00,call,37.00,37.03,36.85,34,37.20,12,51,426,2024-07-02,0.32928,0.66634,0.00501,-0.15989,0.80236,1.17065
AMZN250919P00195000,AMZN,2025-09-19,195.00,put,21.39,20.38,20.20,40,20.55,15,7,431,2024-07-02,0.33659,-0.33416,0.00490,-0.06459,0.80282,-1.06084
AMZN250919C00200000,AMZN,2025-09-19,200.00,call,34.42,34.47,34.30,7,34.65,22,72,1028,2024-07-02,0.32729,0.64061,0.00518,-0.16087,0.82476,1.13927
AMZN250919P00200000,AMZN,2025-09-19,200.00,put,22.50,22.62,22.45,43,22.80,11,33,373,2024-07-02,0.33583,-0.35933,0.00505,-0.06348,0.82472,-1.14931
AMZN250919C00205000,AMZN,2025-09-19,205.00,call,32.05,32.00,31.80,9,32.20,14,13,231,2024-07-02,0.32501,0.61456,0.00533,-0.16114,0.84347,1.10593
AMZN250919P00205000,AMZN,2025-09-19,205.00,put,0.00,25.12,24.80,68,25.45,9,0,41,2024-07-02,0.33675,-0.38446,0.00514,-0.06229,0.84284,-1.24087
AMZN250919C00210000,AMZN,2025-09-19,210.00,call,28.42,29.68,29.50,6,29.85,21,32,572,2024-07-02,0.32318,0.58832,0.00546,-0.16091,0.85835,1.07022
AMZN250919P00210000,AMZN,2025-09-19,210.00,put,29.50,27.70,27.55,9,27.85,11,95,613,2024-07-02,0.33720,-0.40940,0.00522,-0.06040,0.85721,-1.33301
AMZN250919C00215000,AMZN,2025-09-19,215.00,call,24.68,27.48,27.30,35,27.65,11,0,570,2024-07-02,0.32120,0.56198,0.00556,-0.16004,0.86936,1.03297
AMZN250919P00215000,AMZN,2025-09-19,215.00,put,0.00,30.50,30.10,76,30.90,28,0,132,2024-07-02,0.33873,-0.43378,0.00527,-0.05833,0.86785,-1.42640
AMZN250919C00220000,AMZN,2025-09-19,220.00,call,25.30,25.45,25.25,6,25.65,20,16,276,2024-07-02,0.31998,0.53590,0.00563,-0.15883,0.87644,0.99411
AMZN250919P00220000,AMZN,2025-09-19,220.00,put,33.51,33.42,33.05,11,33.80,4,1,55,2024-07-02,0.34025,-0.45762,0.00529,-0.05578,0.87503,-1.51988
AMZN250919C00225000,AMZN,2025-09-19,225.00,call,23.25,23.52,23.35,6,23.70,26,13,510,2024-07-02,0.31845,0.50992,0.00568,-0.15697,0.87973,0.95443
AMZN250919P00225000,AMZN,2025-09-19,225.00,put,0.00,36.48,36.00,48,36.95,40,0,5,2024-07-02,0.34208,-0.48074,0.00528,-0.05290,0.87898,-1.61327
AMZN250919C00230000,AMZN,2025-09-19,230.00,call,21.63,21.73,21.55,12,21.90,25,2,299,2024-07-02,0.31723,0.48436,0.00570,-0.15471,0.87933,0.91410
AMZN250919P00230000,AMZN,2025-09-19,230.00,put,0.00,39.73,39.25,33,40.20,18,0,4,2024-07-02,0.34498,-0.50267,0.00524,-0.05002,0.87999,-1.70620
AMZN250919C00235000,AMZN,2025-09-19,235.00,call,18.80,20.00,19.85,12,20.15,45,1,692,2024-07-02,0.31556,0.45896,0.00570,-0.15180,0.87534,0.87330
AMZN250919P00235000,AMZN,2025-09-19,235.00,put,43.25,43.10,42.75,12,43.45,9,6,119,2024-07-02,0.34803,-0.52364,0.00519,-0.04687,0.87846,-1.79818
AMZN250919C00240000,AMZN,2025-09-19,240.00,call,18.52,18.45,18.30,11,18.60,26,36,386,2024-07-02,0.31464,0.43446,0.00567,-0.14875,0.86810,0.83263
AMZN250919P00240000,AMZN,2025-09-19,240.00,put,0.00,46.80,46.25,24,47.35,48,0,109,2024-07-02,0.35397,-0.54210,0.00508,-0.04459,0.87510,-1.88823
AMZN250919C00245000,AMZN,2025-09-19,245.00,call,16.22,16.98,16.85,8,17.10,12,31,676,2024-07-02,0.31357,0.41045,0.00562,-0.14526,0.85774,0.79208
AMZN250919P00245000,AMZN,2025-09-19,245.00,put,0.00,49.88,48.80,273,50.95,36,0,5,2024-07-02,0.35168,-0.56439,0.00508,-0.03880,0.86852,-1.97991
AMZN250919C00250000,AMZN,2025-09-19,250.00,call,15.68,15.62,15.50,7,15.75,23,3,471,2024-07-02,0.31266,0.38719,0.00555,-0.14149,0.84458,0.75204
AMZN250919P00250000,AMZN,2025-09-19,250.00,put,56.30,54.22,53.65,202,54.80,37,7,11,2024-07-02,0.36296,-0.57742,0.00489,-0.03836,0.86338,-2.06434
AMZN250919C00255000,AMZN,2025-09-19,255.00,call,13.30,14.35,14.20,11,14.50,25,1,2672,2024-07-02,0.31175,0.36463,0.00546,-0.13743,0.82885,0.71260
AMZN250919P00255000,AMZN,2025-09-19,255.00,put,0.00,57.78,56.60,219,58.95,46,0,0,2024-07-02,0.36449,-0.59563,0.00482,-0.03374,0.85460,-2.15199
AMZN250919C00260000,AMZN,2025-09-19,260.00,call,11.05,13.18,12.95,28,13.40,27,0,172,2024-07-02,0.31098,0.34296,0.00536,-0.13319,0.81091,0.67409
AMZN250919P00260000,AMZN,2025-09-19,260.00,put,0.00,62.42,60.85,183,64.00,207,0,0,2024-07-02,0.37790,-0.60470,0.00462,-0.03423,0.84952,-2.23049
AMZN250919C00270000,AMZN,2025-09-19,270.00,call,11.09,11.10,10.95,46,11.25,27,24,147,2024-07-02,0.30976,0.30230,0.00511,-0.12429,0.76959,0.60039
AMZN250919P00270000,AMZN,2025-09-19,270.00,put,0.00,71.15,69.45,226,72.85,186,0,0,2024-07-02,0.39650,-0.62526,0.00433,-0.03171,0.83626,-2.38674
AMZN250919C00280000,AMZN,2025-09-19,280.00,call,9.40,9.38,9.25,37,9.50,23,4,285,2024-07-02,0.30931,0.26576,0.00481,-0.11532,0.72356,0.53251
AMZN250919P00280000,AMZN,2025-09-19,280.00,put,83.63,80.40,79.85,6,80.95,61,10,10,2024-07-02,0.41921,-0.63920,0.00405,-0.03132,0.82588,-2.53306
AMZN251219C00050000,AMZN,2025-12-19,50.00,call,152.25,153.80,152.55,200,155.05,32,0,472,2024-07-02,0.43766,0.99877,0.00004,-0.02596,0.00984,0.67358
AMZN251219P00050000,AMZN,2025-12-19,50.00,put,0.00,0.24,0.21,45,0.28,73,0,1349,2024-07-02,0.53354,-0.00480,0.00011,-0.00550,0.03375,-0.01758
AMZN251219C00055000,AMZN,2025-12-19,55.00,call,148.16,149.43,147.50,208,151.35,14,0,248,2024-07-02,0.51448,0.99395,0.00014,-0.03358,0.04145,0.72351
AMZN251219P00055000,AMZN,2025-12-19,55.00,put,0.28,0.31,0.27,33,0.34,57,1,825,2024-07-02,0.51753,-0.00624,0.00014,-0.00669,0.04262,-0.02283
AMZN251219C00060000,AMZN,2025-12-19,60.00,call,131.45,144.93,143.05,150,146.80,13,0,187,2024-07-02,0.50793,0.99163,0.00019,-0.03803,0.05522,0.78266
AMZN251219P00060000,AMZN,2025-12-19,60.00,put,0.33,0.36,0.33,30,0.40,57,1,1490,2024-07-02,0.49634,-0.00747,0.00017,-0.00747,0.04994,-0.02716
AMZN251219C00065000,AMZN,2025-12-19,65.00,call,125.00,140.15,138.95,150,141.35,45,0,915,2024-07-02,0.44711,0.99364,0.00017,-0.03784,0.04337,0.85859
AMZN251219P00065000,AMZN,2025-12-19,65.00,put,0.40,0.43,0.39,44,0.48,52,16,917,2024-07-02,0.47927,-0.00909,0.00021,-0.00851,0.05940,-0.03297
AMZN251219C00070000,AMZN,2025-12-19,70.00,call,121.00,135.60,134.35,200,136.85,31,0,675,2024-07-02,0.43568,0.99185,0.00021,-0.04147,0.05394,0.92006
AMZN251219P00070000,AMZN,2025-12-19,70.00,put,0.00,0.53,0.49,42,0.57,54,0,883,2024-07-02,0.46616,-0.01128,0.00026,-0.00991,0.07168,-0.04085
AMZN251219C00075000,AMZN,2025-12-19,75.00,call,131.00,131.30,129.85,205,132.75,55,6,129,2024-07-02,0.45580,0.98592,0.00033,-0.04862,0.08686,0.96568
AMZN251219P00075000,AMZN,2025-12-19,75.00,put,0.00,0.64,0.59,47,0.68,50,0,2105,2024-07-02,0.45305,-0.01373,0.00032,-0.01133,0.08498,-0.04964
AMZN251219C00080000,AMZN,2025-12-19,80.00,call,116.00,126.67,125.55,191,127.80,27,0,377,2024-07-02,0.42927,0.98512,0.00036,-0.05083,0.09107,1.03122
AMZN251219P00080000,AMZN,2025-12-19,80.00,put,0.00,0.78,0.75,1,0.81,50,0,3363,2024-07-02,0.44208,-0.01677,0.00039,-0.01301,0.10090,-0.06060
AMZN251219C00085000,AMZN,2025-12-19,85.00,call,112.25,122.40,120.55,150,124.25,150,0,238,2024-07-02,0.43750,0.97871,0.00048,-0.05754,0.12362,1.07500
AMZN251219P00085000,AMZN,2025-12-19,85.00,put,0.00,0.92,0.88,34,0.96,43,0,565,2024-07-02,0.42973,-0.01994,0.00046,-0.01453,0.11695,-0.07194
AMZN251219C00090000,AMZN,2025-12-19,90.00,call,112.20,117.90,116.55,199,119.25,50,0,533,2024-07-02,0.42241,0.97557,0.00056,-0.06115,0.13879,1.13176
AMZN251219P00090000,AMZN,2025-12-19,90.00,put,0.00,1.10,1.06,57,1.14,37,0,4090,2024-07-02,0.41967,-0.02389,0.00055,-0.01637,0.13620,-0.08614
AMZN251219C00095000,AMZN,2025-12-19,95.00,call,111.15,113.35,112.05,202,114.65,39,5,444,2024-07-02,0.40397,0.97297,0.00064,-0.06412,0.15105,1.19083
AMZN251219P00095000,AMZN,2025-12-19,95.00,put,0.00,1.33,1.29,46,1.37,50,0,10800,2024-07-02,0.41159,-0.02872,0.00066,-0.01854,0.15892,-0.10370
AMZN251219C00100000,AMZN,2025-12-19,100.00,call,104.34,109.03,107.80,182,110.25,38,0,5284,2024-07-02,0.39955,0.96684,0.00076,-0.06934,0.17896,1.23618
AMZN251219P00100000,AMZN,2025-12-19,100.00,put,0.00,1.58,1.54,59,1.63,34,0,9209,2024-07-02,0.40305,-0.03403,0.00077,-0.02067,0.18285,-0.12293
AMZN251219C00105000,AMZN,2025-12-19,105.00,call,103.05,104.83,103.50,179,106.15,55,0,1672,2024-07-02,0.39848,0.95896,0.00091,-0.07531,0.21303,1.27465
AMZN251219P00105000,AMZN,2025-12-19,105.00,put,0.00,1.89,1.84,64,1.93,34,0,2754,2024-07-02,0.39604,-0.04036,0.00091,-0.02309,0.21018,-0.14599
AMZN251219C00110000,AMZN,2025-12-19,110.00,call,101.94,100.53,99.25,200,101.80,21,11,3563,2024-07-02,0.39025,0.95224,0.00105,-0.07998,0.24076,1.31797
AMZN251219P00110000,AMZN,2025-12-19,110.00,put,0.00,2.25,2.21,40,2.30,52,0,10722,2024-07-02,0.38964,-0.04758,0.00105,-0.02563,0.24001,-0.17244
AMZN251219C00115000,AMZN,2025-12-19,115.00,call,95.42,96.47,95.45,210,97.50,45,1,596,2024-07-02,0.38964,0.94232,0.00122,-0.08620,0.27964,1.34841
AMZN251219P00115000,AMZN,2025-12-19,115.00,put,2.82,2.67,2.63,42,2.72,42,2,9368,2024-07-02,0.38385,-0.05577,0.00121,-0.02829,0.27235,-0.20261
AMZN251219C00120000,AMZN,2025-12-19,120.00,call,90.21,92.72,92.05,28,93.40,170,0,1694,2024-07-02,0.39589,0.92901,0.00142,-0.09400,0.32866,1.36433
AMZN251219P00120000,AMZN,2025-12-19,120.00,put,0.00,3.15,3.10,36,3.20,42,0,1528,2024-07-02,0.37851,-0.06497,0.00138,-0.03102,0.30691,-0.23664
AMZN251219C00125000,AMZN,2025-12-19,125.00,call,84.55,88.42,87.85,28,89.00,44,0,963,2024-07-02,0.38293,0.92134,0.00158,-0.09751,0.35542,1.40486
AMZN251219P00125000,AMZN,2025-12-19,125.00,put,0.00,3.72,3.65,48,3.80,64,0,1617,2024-07-02,0.37409,-0.07540,0.00157,-0.03390,0.34416,-0.27554
AMZN251219C00130000,AMZN,2025-12-19,130.00,call,80.61,84.43,83.90,23,84.95,91,0,1484,2024-07-02,0.37760,0.91017,0.00177,-0.10260,0.39266,1.43066
AMZN251219P00130000,AMZN,2025-12-19,130.00,put,0.00,4.38,4.30,32,4.45,54,0,4404,2024-07-02,0.37043,-0.08708,0.00177,-0.03686,0.38365,-0.31946
AMZN251219C00135000,AMZN,2025-12-19,135.00,call,77.45,80.45,79.95,14,80.95,108,6,747,2024-07-02,0.37120,0.89852,0.00197,-0.10729,0.42954,1.45482
AMZN251219P00135000,AMZN,2025-12-19,135.00,put,0.00,5.08,5.00,40,5.15,43,0,4098,2024-07-02,0.36601,-0.09942,0.00197,-0.03953,0.42315,-0.36596
AMZN251219C00140000,AMZN,2025-12-19,140.00,call,76.75,76.35,75.65,208,77.05,154,3,2993,2024-07-02,0.36098,0.88751,0.00219,-0.11089,0.46265,1.48266
AMZN251219P00140000,AMZN,2025-12-19,140.00,put,0.00,5.90,5.80,30,6.00,48,0,1137,2024-07-02,0.36251,-0.11311,0.00219,-0.04224,0.46448,-0.41805
AMZN251219C00145000,AMZN,2025-12-19,145.00,call,69.65,72.65,72.10,179,73.20,17,1,1278,2024-07-02,0.35824,0.87253,0.00241,-0.11603,0.50528,1.49292
AMZN251219P00145000,AMZN,2025-12-19,145.00,put,0.00,6.80,6.70,36,6.90,47,0,3263,2024-07-02,0.35915,-0.12784,0.00240,-0.04478,0.50631,-0.47448
AMZN251219C00150000,AMZN,2025-12-19,150.00,call,66.80,69.00,68.60,81,69.40,24,3,4728,2024-07-02,0.35458,0.85696,0.00263,-0.12072,0.54683,1.50085
AMZN251219P00150000,AMZN,2025-12-19,150.00,put,8.42,7.85,7.75,31,7.95,49,8,7022,2024-07-02,0.35687,-0.14396,0.00262,-0.04733,0.54921,-0.53709
AMZN251219C00155000,AMZN,2025-12-19,155.00,call,65.50,65.40,65.05,81,65.75,7,8,633,2024-07-02,0.35046,0.84062,0.00286,-0.12501,0.58765,1.50566
AMZN251219P00155000,AMZN,2025-12-19,155.00,put,0.00,8.95,8.85,33,9.05,38,0,2010,2024-07-02,0.35382,-0.16070,0.00285,-0.04941,0.59082,-0.60227
AMZN251219C00160000,AMZN,2025-12-19,160.00,call,62.00,61.92,61.70,31,62.15,3,3,2660,2024-07-02,0.34681,0.82316,0.00309,-0.12908,0.62833,1.50554
AMZN251219P00160000,AMZN,2025-12-19,160.00,put,10.22,10.18,10.05,48,10.30,32,42,1615,2024-07-02,0.35138,-0.17855,0.00307,-0.05131,0.63215,-0.67266
AMZN251219C00165000,AMZN,2025-12-19,165.00,call,58.55,58.60,58.40,56,58.80,5,12,568,2024-07-02,0.34437,0.80435,0.00331,-0.13309,0.66895,1.49896
AMZN251219P00165000,AMZN,2025-12-19,165.00,put,11.57,11.55,11.40,86,11.70,39,1,1461,2024-07-02,0.34955,-0.19745,0.00328,-0.05300,0.67266,-0.74814
AMZN251219C00170000,AMZN,2025-12-19,170.00,call,53.50,55.38,55.20,28,55.55,5,0,2462,2024-07-02,0.34178,0.78479,0.00353,-0.13667,0.70791,1.48884
AMZN251219P00170000,AMZN,2025-12-19,170.00,put,0.00,13.05,12.90,45,13.20,33,0,2060,2024-07-02,0.34803,-0.21717,0.00349,-0.05438,0.71162,-0.82791
AMZN251219C00175000,AMZN,2025-12-19,175.00,call,49.34,52.25,52.05,26,52.45,3,1,1829,2024-07-02,0.33903,0.76451,0.00375,-0.13980,0.74495,1.47529
AMZN251219P00175000,AMZN,2025-12-19,175.00,put,14.75,14.70,14.55,14,14.85,36,51,2372,2024-07-02,0.34711,-0.23768,0.00368,-0.05548,0.74875,-0.91229
AMZN251219C00180000,AMZN,2025-12-19,180.00,call,49.33,49.25,49.05,26,49.45,6,25,3261,2024-07-02,0.33659,0.74345,0.00395,-0.14256,0.77999,1.45760
AMZN251219P00180000,AMZN,2025-12-19,180.00,put,16.50,16.35,16.20,45,16.50,10,24,722,2024-07-02,0.34467,-0.25838,0.00387,-0.05579,0.78287,-0.99710
AMZN251219C00185000,AMZN,2025-12-19,185.00,call,46.60,46.38,46.15,28,46.60,7,16,1393,2024-07-02,0.33461,0.72168,0.00414,-0.14497,0.81270,1.43575
AMZN251219P00185000,AMZN,2025-12-19,185.00,put,18.30,18.25,18.05,47,18.45,31,37,641,2024-07-02,0.34406,-0.27995,0.00404,-0.05609,0.81502,-1.08818
AMZN251219C00190000,AMZN,2025-12-19,190.00,call,43.30,43.58,43.40,26,43.75,8,25,1448,2024-07-02,0.33202,0.69949,0.00433,-0.14676,0.84253,1.41182
AMZN251219P00190000,AMZN,2025-12-19,190.00,put,20.45,20.30,20.10,26,20.50,42,27,232,2024-07-02,0.34391,-0.30188,0.00419,-0.05604,0.84426,-1.18253
AMZN251219C00195000,AMZN,2025-12-19,195.00,call,40.94,40.95,40.75,10,41.15,19,83,1077,2024-07-02,0.33019,0.67675,0.00449,-0.14826,0.86955,1.38377
AMZN251219P00195000,AMZN,2025-12-19,195.00,put,0.00,22.43,22.05,114,22.80,25,0,188,2024-07-02,0.34330,-0.32394,0.00432,-0.05543,0.87032,-1.27841
AMZN251219C00200000,AMZN,2025-12-19,200.00,call,38.33,38.42,38.25,6,38.60,21,28,2339,2024-07-02,0.32836,0.65369,0.00464,-0.14928,0.89339,1.35317
AMZN251219P00200000,AMZN,2025-12-19,200.00,put,24.71,24.77,24.65,2,24.90,18,73,755,2024-07-02,0.34376,-0.34612,0.00443,-0.05464,0.89321,-1.37763
AMZN251219C00205000,AMZN,2025-12-19,205.00,call,35.95,36.00,35.80,8,36.20,20,30,2591,2024-07-02,0.32653,0.63037,0.00477,-0.14981,0.91394,1.32024
